position_id,source,name,keyword,variants,alive_variants,max_local_quantity
beer:27883,beer,Sugarhouse IPA,sugarhouse,sugarhouse,sugarhouse:2,2
beer:27886,beer,292 Ale,292,292,292:82,82
beer:27889,beer,Paradise Ale,paradise,paradise,paradise:592,592
beer:27892,beer,Dark Horse Too Cream Stout,dark-horse,dark-horse,dark-horse:21,21
beer:27893,beer,Woodchuck Stout,woodchuck,woodchuck,woodchuck:1,1
beer:27900,beer,Triple Play IPA,triple-play,triple-play,triple-play:3,3
beer:27914,beer,Bavaria Tyemnoye,bavaria,bavaria,bavaria:120,120
beer:27915,beer,Bavaria Svetloye,bavaria,bavaria,bavaria:120,120
beer:27916,beer,Bavaria Peterburgskoye,bavaria,bavaria,bavaria:120,120
beer:27917,beer,Yellowhead Premium Lager,yellowhead,yellowhead,yellowhead:5,5
beer:27918,beer,Dark Horse Rod,dark-horse,dark-horse,dark-horse:21,21
beer:27920,beer,Dark Horse Super Juice,dark-horse,dark-horse,dark-horse:21,21
beer:27924,beer,Dark Horse Whiskey Richard Lambeak,dark-horse,dark-horse,dark-horse:21,21
beer:27925,beer,Dark Horse Raspberry Ale,dark-horse,dark-horse,dark-horse:21,21
beer:27927,beer,Dark Horse Bitter Berry,dark-horse,dark-horse,dark-horse:21,21
beer:27928,beer,Dark Horse Busterhiman Cherry Ale,dark-horse,dark-horse,dark-horse:21,21
beer:27929,beer,West Michigan Ale,west-michigan,west-michigan,west-michigan:20,20
beer:27934,beer,King Of The Forest,king-of-the-forest,king-of-the-forest,king-of-the-forest:1,1
beer:27936,beer,Amber Hefeweizen,amber,amber,amber:457,457
beer:27938,beer,Dark Horse Boffo Brown Ale,dark-horse,dark-horse,dark-horse:21,21
beer:27942,beer,Dark Horse Tennessee Jed - Jack Daniel's Barrel Aged Scotty Karate,dark-horse,dark-horse,dark-horse:21,21
beer:27944,beer,Dark Horse Lambdick Framboozin,dark-horse,dark-horse,dark-horse:21,21
beer:27945,beer,WGRD,wgrd,wgrd,wgrd:4,4
beer:27946,beer,Dark Horse PrickPA Prickly Pear IPA,dark-horse,dark-horse,dark-horse:21,21
beer:27948,beer,Dark Horse Sapient Wheat Ale,dark-horse,dark-horse,dark-horse:21,21
beer:27951,beer,Dark Horse Cobain,dark-horse,dark-horse,dark-horse:21,21
beer:27952,beer,Dark Horse Richard In Mouth W/Kumquat,dark-horse,dark-horse,dark-horse:21,21
beer:27953,beer,Dark Horse Say Zon,dark-horse,dark-horse,dark-horse:21,21
beer:27954,beer,Dark Horse Hibiscus Trip On Wood,dark-horse,dark-horse,dark-horse:21,21
beer:27955,beer,India Pale Porter,india-pale,india-pale,india-pale:1,1
beer:27958,beer,Highland Gaelic Ale,highland,highland,highland:304,304
beer:27959,beer,Back Bay IPA,back-bay,back-bay,back-bay:6,6
beer:27960,beer,Dark Horse Surprise Stout,dark-horse,dark-horse,dark-horse:21,21
beer:27962,beer,Strait Stout,strait,strait,strait:43,43
beer:27963,beer,Port Townsend Brown Porter,port-townsend,port-townsend,port-townsend:13,13
beer:27967,beer,Dark Horse FigPA Fig IPA,dark-horse,dark-horse,dark-horse:21,21
beer:27969,beer,Dark Horse 4 Elf,dark-horse,dark-horse,dark-horse:21,21
beer:27971,beer,Highland Oatmeal Porter,highland,highland,highland:304,304
beer:27972,beer,Dark Horse Fore Smoked Stout,dark-horse,dark-horse,dark-horse:21,21
beer:27973,beer,Dark Horse Scotty Karate Scotch Ale,dark-horse,dark-horse,dark-horse:21,21
beer:27974,beer,Dark Horse Lambeak Wants Peachy,dark-horse,dark-horse,dark-horse:21,21
beer:27975,beer,Dark Horse Smells Like Weed IPA,dark-horse,dark-horse,dark-horse:21,21
beer:27977,beer,Belgian IPA,belgian,belgian,belgian:81,81
beer:27980,beer,Baltic Porter,baltic,baltic,baltic:35,35
beer:27981,beer,Dark Corner (Black Cap),dark,dark,dark:3757,3757
beer:27982,beer,Dark Horse Judson's Juice Pale Ale,dark-horse,dark-horse,dark-horse:21,21
beer:27983,beer,Boston Red,boston-red,boston-red,boston-red:58,58
beer:27984,beer,Dark Horse Sapient Trip Ale,dark-horse,dark-horse,dark-horse:21,21
beer:27985,beer,Dark Horse Eaton County Special Reserve,dark-horse,dark-horse,dark-horse:21,21
beer:27986,beer,Dark Horse Octoberfest,dark-horse,dark-horse,dark-horse:21,21
beer:27989,beer,Dark Horse Louie's Brown Loogie,dark-horse,dark-horse,dark-horse:21,21
beer:27990,beer,Dark Horse Double Crooked Tree IPA,dark-horse,dark-horse,dark-horse:21,21
beer:27994,beer,Dark Horse Perkulator Coffee Dopplebock,dark-horse,dark-horse,dark-horse:21,21
beer:27995,beer,Blueberry Lambic,blueberry,blueberry,blueberry:500,500
beer:27996,beer,Mainline IPA,mainline,mainline,mainline:10,10
beer:27998,beer,Wheat Ale,wheat,wheat,wheat:265,265
beer:27999,beer,Bloom,bloom,bloom,bloom:219,219
beer:28000,beer,Dark Horse Thirsty Trout Porter,dark-horse,dark-horse,dark-horse:21,21
beer:28001,beer,Dark Horse 3 Guys Running,dark-horse,dark-horse,dark-horse:21,21
beer:28002,beer,Oktoberfest,oktoberfest,oktoberfest,oktoberfest:28,28
beer:28006,beer,Great White,great-white,great-white,great-white:58,58
beer:28010,beer,El Tormento,tormento,tormento,tormento:4,4
beer:28014,beer,Rocker Ale,rocker,rocker,rocker:79,79
beer:28016,beer,Dark Horse Harvest,dark-horse,dark-horse,dark-horse:21,21
beer:28020,beer,Double Citra IPA,double-citra,double-citra,double-citra:1,1
beer:28021,beer,Kolsch,kolsch,kolsch,kolsch:3,3
beer:28025,beer,Chocolate Porter,chocolate,chocolate,chocolate:2155,2155
beer:28030,beer,Brown Ale,brown,brown,brown:2205,2205
beer:28033,beer,Cream Ale,cream,cream,cream:2074,2074
beer:28035,beer,Blue Collar ESB,blue-collar,blue-collar,blue-collar:5,5
beer:28037,beer,Brewer’s Gold Hefeweizen,brewers-gold,brewers-gold,brewers-gold:1,1
beer:28040,beer,Black IPA,black,black,black:9274,9274
beer:28041,beer,Thrust,thrust,thrust,thrust:16,16
beer:28043,beer,Serendipity,serendipity,serendipity,serendipity:12,12
beer:28045,beer,Tempt,tempt,tempt,tempt:8,8
beer:28046,beer,The Witching Hour,witching-hour,witching-hour,witching-hour:3,3
beer:28047,beer,Imperium,imperium,imperium,imperium:72,72
beer:28048,beer,Veruca Stout,veruca,veruca,veruca:4,4
beer:28049,beer,Conquest,conquest,conquest,conquest:143,143
beer:28052,beer,Jim Dandy,jim-dandy,jim-dandy,jim-dandy:1,1
beer:28054,beer,Thorn In My Side,thorn-in-my-side,thorn-in-my-side,thorn-in-my-side:1,1
beer:28058,beer,Rye Porter,rye,rye,rye:102,102
beer:28060,beer,Charlatan,charlatan,charlatan,charlatan:6,6
beer:28068,beer,Parel,parel,parel,parel:7,7
beer:28079,beer,Extinction,extinction,extinction,extinction:143,143
beer:28081,beer,I77 IPA,i77,i77,i77:1,1
beer:28087,beer,Horseshoe Ale,horseshoe,horseshoe,horseshoe:59,59
beer:28088,beer,Oktoberfest,oktoberfest,oktoberfest,oktoberfest:28,28
beer:28089,beer,Harvard Lager,harvard,harvard,harvard:373,373
beer:28090,beer,Golden State Ale,golden-state,golden-state,golden-state:117,117
beer:28091,beer,Bacon Brown Ale,bacon-brown,bacon-brown,bacon-brown:4,4
beer:28095,beer,Train Wreck IPA,train-wreck,train-wreck,train-wreck:5,5
beer:28100,beer,Peak's ESB,peaks,peaks,peaks:120,120
beer:28102,beer,Adobe Brown Ale,adobe-brown,adobe-brown,adobe-brown:1,1
beer:28107,beer,Pilsner,pilsner,pilsner,pilsner:4,4
beer:28108,beer,Imperial Stout,imperial,imperial,imperial:240,240
beer:28109,beer,Atna Øl Nakenbad,atna,atna,atna:7,7
beer:28110,beer,Irish Stout,irish,irish,irish:984,984
beer:28113,beer,Gingerbread Ale,gingerbread,gingerbread,gingerbread:34,34
beer:28116,beer,Lemon Beer,lemon,lemon,lemon:1384,1384
beer:28119,beer,Export Lager,export,export,export:244,244
beer:28123,beer,Winter Solstice,winter-solstice,winter-solstice,winter-solstice:4,4
beer:28130,beer,Millennium,millennium,millennium,millennium:136,136
beer:28132,beer,Sweet Sixteen,sweet-sixteen,sweet-sixteen,sweet-sixteen:4,4
beer:28136,beer,Bourbon Stout,bourbon,bourbon,bourbon:216,216
beer:28137,beer,Bambino Ale,bambino,bambino,bambino:285,285
beer:28140,beer,Black Rider Lager,black-rider,black-rider,black-rider:1,1
beer:28141,beer,Patriot Pilsner,patriot,patriot,patriot:171,171
beer:28143,beer,Allston Mild,allston,allston,allston:7,7
beer:28146,beer,Ginger IPA,ginger,ginger,ginger:312,312
beer:28150,beer,Espresso Stout,espresso,espresso,espresso:159,159
beer:28154,beer,May Bock,may,may,may:9119,9119
beer:28155,beer,Harvest Ale,harvest,harvest,harvest:251,251
beer:28159,beer,Extra Stout,extra,extra,extra:1658,1658
beer:28162,beer,The Grinch,grinch,grinch,grinch:55,55
beer:28163,beer,Handsome Devil,handsome-devil,handsome-devil,handsome-devil:3,3
beer:28165,beer,Printemps Saison,printemps,printemps,printemps:247,247
beer:28166,beer,West End Wit,west-end,west-end,west-end:60,60
beer:28170,beer,Bavarian Dunkel Weizen,bavarian,bavarian,bavarian:20,20
beer:28176,beer,Brookline Weizen Bock,brookline,brookline,brookline:20,20
beer:28178,beer,Hercules Strong Ale,hercules-strong,hercules-strong,hercules-strong:2,2
beer:28180,beer,Boston Tea Party Ale (Anniversary Ale),boston-tea-party,boston-tea-party,boston-tea-party:3,3
beer:28182,beer,Belgian Quadrupel,belgian,belgian,belgian:81,81
beer:28183,beer,Licorice Stout,licorice,licorice,licorice:14,14
beer:28184,beer,Kenmöre Kölsch,kenmore,kenmore,kenmore:44,44
beer:28185,beer,Peanut Butter Porter,peanut-butter,peanut-butter,peanut-butter:520,520
beer:28188,beer,Triple IPA,triple,triple,triple:675,675
beer:28189,beer,Imperial Pilsner,imperial,imperial,imperial:240,240
beer:28195,beer,Red October,red-october,red-october,red-october:5,5
beer:28198,beer,Winter Warmer,winter-warmer,winter-warmer,winter-warmer:1,1
beer:28201,beer,Watermelon Ale,watermelon,watermelon,watermelon:176,176
beer:28206,beer,Oktoberfest Lager,oktoberfest,oktoberfest,oktoberfest:28,28
beer:28210,beer,Imperial Red,imperial-red,imperial-red,imperial-red:1,1
beer:28211,beer,Cherry Bomb,cherry-bomb,cherry-bomb,cherry-bomb:9,9
beer:28213,beer,Imperial ESB,imperial,imperial,imperial:240,240
beer:28214,beer,Vanilla Bean Stout,vanilla-bean,vanilla-bean,vanilla-bean:17,17
beer:28216,beer,Milk Chocolate Stout,milk-chocolate,milk-chocolate,milk-chocolate:20,20
beer:28217,beer,Ambrosia,ambrosia,ambrosia,ambrosia:24,24
beer:28219,beer,Imperial Stout,imperial,imperial,imperial:240,240
beer:28221,beer,Pumpkinhead Ale,pumpkinhead,pumpkinhead,pumpkinhead:3,3
beer:28225,beer,Irish Cream Stout,irish-cream,irish-cream,irish-cream:5,5
beer:28230,beer,Hawthorne Hefeweizen,hawthorne,hawthorne,hawthorne:91,91
beer:28231,beer,Double Vision,double-vision,double-vision,double-vision:2,2
beer:28233,beer,Suicide,suicide,suicide,suicide:583,583
beer:28234,beer,Grand Cru,grand-cru,grand-cru,grand-cru:4,4
beer:28235,beer,Bay State ESB,bay-state,bay-state,bay-state:3,3
beer:28237,beer,Bohemian Pilsner,bohemian,bohemian,bohemian:81,81
beer:28244,beer,Centennial Alt,centennial,centennial,centennial:61,61
beer:28251,beer,Habanero Stout,habanero,habanero,habanero:14,14
beer:28252,beer,Tell Tale Lager,tell-tale,tell-tale,tell-tale:23,23
beer:28254,beer,Red Light Ale,red-light,red-light,red-light:210,210
beer:28257,beer,Don Pedro Cerveza,don-pedro,don-pedro,don-pedro:4,4
beer:28259,beer,Grimace,grimace,grimace,grimace:7,7
beer:28261,beer,Imperial Porter,imperial,imperial,imperial:240,240
beer:28262,beer,Special Blend,special-blend,special-blend,special-blend:1,1
beer:28266,beer,Port Townsend Winter Ale,port-townsend,port-townsend,port-townsend:13,13
beer:28267,beer,Boatyard Bitter,boatyard,boatyard,boatyard:7,7
beer:28269,beer,Port Townsend Amber,port-townsend,port-townsend,port-townsend:13,13
beer:28270,beer,Maxwell's IPA,maxwells,maxwells,maxwells:13,13
beer:28274,beer,Dry-Hopped IPA,dry-hopped,dry-hopped,dry-hopped:1,1
beer:28280,beer,Port Townsend Pale Ale,port-townsend,port-townsend,port-townsend:13,13
beer:28291,beer,Highland Little Hump Spring Ale,highland,highland,highland:304,304
beer:28292,beer,Highland Seven Sisters Abbey Style Ale,highland,highland,highland:304,304
beer:28293,beer,Highland Schenk's Cream Ale,highland,highland,highland:304,304
beer:28294,beer,Highland Brandon's Kölsch Style Ale,highland,highland,highland:304,304
beer:28295,beer,Highland Cold Mountain Winter Ale,highland,highland,highland:304,304
beer:28296,beer,Highland Cattail Peak Wheat,highland,highland,highland:304,304
beer:28297,beer,Highland Brandon's Kölsch Style Ale Infused With Peaches,highland,highland,highland:304,304
beer:28300,beer,Krombacher Pils,krombacher,krombacher,krombacher:1,1
beer:28301,beer,Highland Imperial Gaelic Ale,highland,highland,highland:304,304
beer:28302,beer,Highland Barrel Aged Kashmir IPA,highland,highland,highland:304,304
beer:28303,beer,Highland Double Fermented & Willamette Dry-Hopped Gaelic Ale,highland,highland,highland:304,304
beer:28304,beer,Highland Heather Ale,highland,highland,highland:304,304
beer:28305,beer,Highland Oak Aged Cold Mountain Winter,highland,highland,highland:304,304
beer:28306,beer,Highland Sourwood Blossom Porter,highland,highland,highland:304,304
beer:28308,beer,Diesel,diesel,diesel,diesel:1879,1879
beer:28309,beer,Highland Dry Hopped Bourbon Oak Aged Black Mocha Stout,highland,highland,highland:304,304
beer:28311,beer,Highland Tasgall Ale,highland,highland,highland:304,304
beer:28313,beer,Tatton Ale,tatton,tatton,tatton:2,2
beer:28315,beer,Highland Thunderstruck Coffee Porter,highland,highland,highland:304,304
beer:28316,beer,Highland Black Mountain Bitter,highland,highland,highland:304,304
beer:28317,beer,Highland Big Butte Smoked Porter,highland,highland,highland:304,304
beer:28318,beer,Highland Kashmir IPA,highland,highland,highland:304,304
beer:28320,beer,Highland Clawhammer Oktoberfest,highland,highland,highland:304,304
beer:28321,beer,Crazy Dog Stout,crazy-dog,crazy-dog,crazy-dog:3,3
beer:28322,beer,Luau Lager,luau,luau,luau:25,25
beer:28323,beer,Highland The Shining Rock Lager,highland,highland,highland:304,304
beer:28324,beer,Highland Imperial Black Mocha Stout,highland,highland,highland:304,304
beer:28327,beer,Highland Bourbon Aged Imperial Black Mocha Stout,highland,highland,highland:304,304
beer:28330,beer,Highland PSA Pilsner,highland,highland,highland:304,304
beer:28331,beer,Highland Cattail Peak Wheat With Belgian Yeast,highland,highland,highland:304,304
beer:28334,beer,Taller Beer,taller,taller,taller:128,128
beer:28340,beer,Amadeus Pils,amadeus,amadeus,amadeus:68,68
beer:28341,beer,Amadeus Weihnachtsbier,amadeus,amadeus,amadeus:68,68
beer:28342,beer,Eclipse,eclipse,eclipse,eclipse:282,282
beer:28386,beer,Copper Canyon Killer Canyon Porter,copper-canyon,copper-canyon,copper-canyon:3,3
beer:28402,beer,HB,hb,hb,hb:90,90
beer:28404,beer,Atlas Lager,atlas,atlas,atlas:397,397
beer:28408,beer,Chocolate Mint Stout,chocolate-mint,chocolate-mint,chocolate-mint:5,5
beer:28412,beer,Rooster's - Yorkshire Pale Ale (YPA),roosters,roosters,roosters:20,20
beer:28413,beer,Rooster's - Mocha Stout,roosters,roosters,roosters:20,20
beer:28417,beer,Rooster's - Rooster's,roosters,roosters,roosters:20,20
beer:28418,beer,Rooster's - Wild Mule,roosters,roosters,roosters:20,20
beer:28419,beer,White Rose,white-rose,white-rose,white-rose:16,16
beer:28420,beer,Rooster's - Cream,roosters,roosters,roosters:20,20
beer:28422,beer,Rooster's - Sven's Revenge,roosters,roosters,roosters:20,20
beer:28423,beer,Rooster's - Yankee,roosters,roosters,roosters:20,20
beer:28424,beer,Ringo,ringo,ringo,ringo:53,53
beer:28426,beer,Leghorn,leghorn,leghorn,leghorn:5,5
beer:28428,beer,Rooster's - Licorice Stout,roosters,roosters,roosters:20,20
beer:28429,beer,Rooster's - Five Horsehoes,roosters,roosters,roosters:20,20
beer:28430,beer,Rooster's - Hooligan,roosters,roosters,roosters:20,20
beer:28431,beer,Coconut Porter,coconut,coconut,coconut:516,516
beer:28432,beer,Copper Canyon Northwestern Gold,copper-canyon,copper-canyon,copper-canyon:3,3
beer:28433,beer,Copper Canyon Summerzest,copper-canyon,copper-canyon,copper-canyon:3,3
beer:28434,beer,Copper Canyon Devil's Peak IPA,copper-canyon,copper-canyon,copper-canyon:3,3
beer:28435,beer,Copper Canyon Bourbon CCCP Imperial Stout,copper-canyon,copper-canyon,copper-canyon:3,3
beer:28436,beer,Copper Canyon 7 C's Imperial IPA,copper-canyon,copper-canyon,copper-canyon:3,3
beer:28437,beer,Copper Canyon Buffalo Jump Stout,copper-canyon,copper-canyon,copper-canyon:3,3
beer:28439,beer,Copper Canyon Our Anniversary Ale,copper-canyon,copper-canyon,copper-canyon:3,3
beer:28440,beer,Copper Canyon Maibock,copper-canyon,copper-canyon,copper-canyon:3,3
beer:28441,beer,Copper Canyon Oktoberfest,copper-canyon,copper-canyon,copper-canyon:3,3
beer:28442,beer,Copper Canyon Yellow Card APA,copper-canyon,copper-canyon,copper-canyon:3,3
beer:28443,beer,Copper Canyon Alt,copper-canyon,copper-canyon,copper-canyon:3,3
beer:28444,beer,Copper Canyon Oatmeal Stout,copper-canyon,copper-canyon,copper-canyon:3,3
beer:28445,beer,Copper Canyon Summer Sun Wheat,copper-canyon,copper-canyon,copper-canyon:3,3
beer:28446,beer,Aiken Thoroughbred Red,aiken,aiken,aiken:26,26
beer:28447,beer,Copper Canyon Saison,copper-canyon,copper-canyon,copper-canyon:3,3
beer:28448,beer,Challenger ESB,challenger,challenger,challenger:393,393
beer:28449,beer,Aiken Wee Heavy,aiken,aiken,aiken:26,26
beer:28450,beer,Aiken Honeywheat,aiken,aiken,aiken:26,26
beer:28452,beer,Aiken Czech Pilsner,aiken,aiken,aiken:26,26
beer:28453,beer,Aiken Standard Bred Golden Honey Wheat,aiken,aiken,aiken:26,26
beer:28454,beer,Aiken Maple Coconut Stout,aiken,aiken,aiken:26,26
beer:28455,beer,Aiken West Coast Pale Ale,aiken,aiken,aiken:26,26
beer:28456,beer,Aiken Raspberry Wheat,aiken,aiken,aiken:26,26
beer:28457,beer,Aiken Strong Scotch Ale,aiken,aiken,aiken:26,26
beer:28458,beer,Aiken Scottish Style Ale,aiken,aiken,aiken:26,26
beer:28460,beer,Aiken Double Pale Ale,aiken,aiken,aiken:26,26
beer:28461,beer,Aiken Powder House Porter,aiken,aiken,aiken:26,26
beer:28462,beer,Aiken Oktoberfest,aiken,aiken,aiken:26,26
beer:28464,beer,Aiken Abbey Ale,aiken,aiken,aiken:26,26
beer:28465,beer,Aiken Kolsch,aiken,aiken,aiken:26,26
beer:28466,beer,Aiken Oatmeal Stout,aiken,aiken,aiken:26,26
beer:28468,beer,Aiken Nitro Stout,aiken,aiken,aiken:26,26
beer:28469,beer,Aiken German Doppel Bock,aiken,aiken,aiken:26,26
beer:28473,beer,Krombacher Weizen,krombacher,krombacher,krombacher:1,1
beer:28474,beer,Uber Pils,uber,uber,uber:433,433
beer:28476,beer,PG-13,pg-13,pg-13,pg-13:20,20
beer:28479,beer,Chalk Hill Tap,chalk-hill,chalk-hill,chalk-hill:2,2
beer:28480,beer,Chalk Hill Gold,chalk-hill,chalk-hill,chalk-hill:2,2
beer:28481,beer,Chalk Hill Flintknappers Strong Mild,chalk-hill,chalk-hill,chalk-hill:2,2
beer:28482,beer,Chalk Hill Best,chalk-hill,chalk-hill,chalk-hill:2,2
beer:28483,beer,Dreadnought,dreadnought,dreadnought,dreadnought:21,21
beer:28484,beer,Krombacher Alkoholfrie,krombacher,krombacher,krombacher:1,1
beer:28485,beer,Krombacher Extramild,krombacher,krombacher,krombacher:1,1
beer:28488,beer,Krombacher Dark,krombacher,krombacher,krombacher:1,1
beer:28490,beer,Krombacher Radler,krombacher,krombacher,krombacher:1,1
beer:28491,beer,Krombacher Weizen Dunkel,krombacher,krombacher,krombacher:1,1
beer:28492,beer,Buckethead IPA,buckethead,buckethead,buckethead:2,2
beer:28496,beer,Yeti,yeti,yeti,yeti:66,66
beer:28497,beer,Thirsty Goat Amber,thirsty,thirsty,thirsty:37,37
beer:28499,beer,Augusta Ale,augusta,augusta,augusta:203,203
beer:28501,beer,Dark Arts,dark-arts,dark-arts,dark-arts:5,5
beer:28502,beer,Ór,or,or,or:7179,7179
beer:28503,beer,Barefoot Radler,barefoot,barefoot,barefoot:49,49
beer:28504,beer,State Street Stout,state-street,state-street,state-street:14,14
beer:28505,beer,Downtown Nut Brown,downtown,downtown,downtown:651,651
beer:28506,beer,Alt,alt,alt,alt:434,434
beer:28507,beer,Woodruff IPA,woodruff,woodruff,woodruff:20,20
beer:28508,beer,New World Porter,new-world,new-world,new-world:236,236
beer:28510,beer,Downtown Blonde Ale,downtown,downtown,downtown:651,651
beer:28514,beer,Columbus Kolsch,columbus,columbus,columbus:363,363
beer:28517,beer,Hopalong Ale,hopalong,hopalong,hopalong:2,2
beer:28518,beer,Gangway IPA,gangway,gangway,gangway:2,2
beer:28520,beer,Long Day Lager,long-day,long-day,long-day:8,8
beer:28524,beer,Wheat Ale,wheat,wheat,wheat:265,265
beer:28529,beer,Clark (Alt),clark,clark,clark:492,492
beer:28530,beer,Brown Ale,brown,brown,brown:2205,2205
beer:28532,beer,Porter,porter,porter,porter:345,345
beer:28533,beer,Hefeweizen,hefeweizen,hefeweizen,hefeweizen:2,2
beer:28534,beer,Honey Wheat Ale,honey-wheat,honey-wheat,honey-wheat:1,1
beer:28535,beer,India Pale Ale,india-pale,india-pale,india-pale:1,1
beer:28540,beer,La Divine,divine,divine,divine:276,276
beer:28547,beer,Schwendi,schwendi,schwendi,schwendi:2,2
